ID_Detalle,ID_Venta,ID_Producto,Cantidad,Precio_Unitario,Descuento,Subtotal,Impuesto,Total,Fecha_Registro
DET01574,VENT0284,PROD0191,2,18.61,0.84,37.22,5.82,42.2,2024-04-28 13:22:03.823845
DET01575,VENT0284,PROD0355,3,30.15,4.06,90.45,6.27,92.66,2024-04-28 13:22:03.823845
DET01576,VENT0284,PROD0452,4,18.74,0.72,74.96,13.04,87.28,2024-04-28 13:22:03.823845
DET01577,VENT0284,PROD0212,1,17.92,1.2,17.92,3.0,19.72,2024-04-28 13:22:03.823845
DET01578,VENT0284,PROD0236,2,15.78,2.98,31.56,4.34,32.92,2024-04-28 13:22:03.823845
DET01579,VENT0284,PROD0034,3,26.11,3.68,78.33,1.65,76.3,2024-04-28 13:22:03.823845
DET01580,VENT0284,PROD0021,2,15.21,1.6,30.42,1.44,30.26,2024-04-28 13:22:03.823845
DET01581,VENT0284,PROD0390,2,28.25,4.05,56.5,6.1,58.55,2024-04-28 13:22:03.823845
DET01582,VENT0284,PROD0440,4,24.43,4.76,97.72,5.4,98.36,2024-04-28 13:22:03.823845
DET01583,VENT0284,PROD0086,3,25.28,4.25,75.84,1.95,73.54,2024-04-28 13:22:03.823845
DET01584,VENT0285,PROD0026,3,23.72,1.03,71.16,4.2,74.33,2023-10-09 12:48:50.985061
DET01585,VENT0285,PROD0177,1,20.97,4.57,20.97,1.84,18.24,2023-10-09 12:48:50.985061
DET01586,VENT0285,PROD0168,4,18.58,1.15,74.32,4.68,77.85,2023-10-09 12:48:50.985061
DET01587,VENT0285,PROD0094,1,12.61,0.85,12.61,3.29,15.05,2023-10-09 12:48:50.985061
DET01588,VENT0285,PROD0451,5,26.94,3.62,134.7,9.95,141.03,2023-10-09 12:48:50.985061
DET01589,VENT0285,PROD0276,1,32.37,1.75,32.37,0.84,31.46,2023-10-09 12:48:50.985061
DET01590,VENT0286,PROD0048,2,23.08,4.78,46.16,4.48,45.86,2023-06-29 19:21:06.306484
DET01591,VENT0286,PROD0388,1,19.39,1.16,19.39,2.31,20.54,2023-06-29 19:21:06.306484
DET01592,VENT0286,PROD0412,3,22.49,1.84,67.47,8.67,74.3,2023-06-29 19:21:06.306484
DET01593,VENT0286,PROD0021,5,15.21,2.97,76.05,3.6,76.68,2023-06-29 19:21:06.306484
DET01594,VENT0286,PROD0319,1,21.47,2.03,21.47,1.34,20.78,2023-06-29 19:21:06.306484
DET01595,VENT0287,PROD0320,4,18.37,4.57,73.48,6.96,75.87,2024-04-11 10:29:50.980166
DET01596,VENT0287,PROD0428,2,17.88,1.94,35.76,4.48,38.3,2024-04-11 10:29:50.980166
DET01597,VENT0287,PROD0361,1,19.43,4.01,19.43,2.29,17.71,2024-04-11 10:29:50.980166
DET01598,VENT0288,PROD0060,5,22.67,1.17,113.35,11.0,123.18,2024-03-27 04:03:46.225283
DET01599,VENT0288,PROD0275,4,24.41,2.0,97.64,10.48,106.12,2024-03-27 04:03:46.225283
DET01600,VENT0288,PROD0483,5,20.61,0.1,103.05,5.0,107.95,2024-03-27 04:03:46.225283
DET01601,VENT0289,PROD0336,5,16.1,4.02,80.5,3.2,79.68,2023-08-18 04:45:10.406977
DET01602,VENT0289,PROD0312,5,31.63,2.75,158.15,9.0,164.4,2023-08-18 04:45:10.406977
DET01603,VENT0289,PROD0068,1,24.04,0.26,24.04,0.88,24.66,2023-08-18 04:45:10.406977
DET01604,VENT0289,PROD0292,3,23.34,4.52,70.02,5.4,70.9,2023-08-18 04:45:10.406977
DET01605,VENT0289,PROD0085,4,22.89,1.98,91.56,2.88,92.46,2023-08-18 04:45:10.406977
DET01606,VENT0290,PROD0403,2,23.87,1.32,47.74,1.94,48.36,2024-07-22 01:54:17.091772
DET01607,VENT0290,PROD0490,5,21.09,3.77,105.45,10.55,112.23,2024-07-22 01:54:17.091772
DET01608,VENT0291,PROD0270,2,22.07,1.32,44.14,2.6,45.42,2025-05-08 02:30:53.009284
DET01609,VENT0291,PROD0436,2,25.81,0.74,51.62,6.76,57.64,2025-05-08 02:30:53.009284
DET01610,VENT0291,PROD0419,3,26.22,0.51,78.66,6.06,84.21,2025-05-08 02:30:53.009284
DET01611,VENT0292,PROD0484,1,17.7,3.0,17.7,2.96,17.66,2023-06-30 06:28:38.528106
DET01612,VENT0292,PROD0456,3,23.75,0.41,71.25,3.06,73.9,2023-06-30 06:28:38.528106
DET01613,VENT0292,PROD0451,2,26.94,2.26,53.88,3.98,55.6,2023-06-30 06:28:38.528106
DET01614,VENT0292,PROD0133,4,25.17,1.59,100.68,3.4,102.49,2023-06-30 06:28:38.528106
DET01615,VENT0292,PROD0035,5,14.6,1.98,73.0,3.05,74.07,2023-06-30 06:28:38.528106
DET01616,VENT0292,PROD0330,2,19.58,0.62,39.16,4.2,42.74,2023-06-30 06:28:38.528106
DET01617,VENT0292,PROD0080,3,25.43,2.4,76.29,1.92,75.81,2023-06-30 06:28:38.528106
DET01618,VENT0293,PROD0229,1,24.53,1.14,24.53,2.98,26.37,2024-04-28 01:08:51.323688
DET01619,VENT0293,PROD0353,5,29.51,1.04,147.55,5.65,152.16,2024-04-28 01:08:51.323688
DET01620,VENT0293,PROD0064,3,18.17,2.8,54.51,8.85,60.56,2024-04-28 01:08:51.323688
DET01621,VENT0293,PROD0109,1,23.54,2.34,23.54,2.48,23.68,2024-04-28 01:08:51.323688
DET01622,VENT0293,PROD0351,5,21.82,4.61,109.1,16.9,121.39,2024-04-28 01:08:51.323688
DET01623,VENT0294,PROD0444,3,21.22,4.01,63.66,8.46,68.11,2023-08-01 17:31:59.498689
DET01624,VENT0295,PROD0471,3,26.09,2.19,78.27,6.15,82.23,2025-02-14 08:33:59.984599
DET01625,VENT0295,PROD0233,1,13.07,2.24,13.07,2.08,12.91,2025-02-14 08:33:59.984599
DET01626,VENT0295,PROD0170,2,25.35,0.83,50.7,2.46,52.33,2025-02-14 08:33:59.984599
DET01627,VENT0295,PROD0004,1,21.82,0.48,21.82,2.5,23.84,2025-02-14 08:33:59.984599
DET01628,VENT0295,PROD0194,2,27.51,3.73,55.02,6.16,57.45,2025-02-14 08:33:59.984599
DET01629,VENT0295,PROD0406,5,26.89,0.24,134.45,14.8,149.01,2025-02-14 08:33:59.984599
DET01630,VENT0295,PROD0376,2,23.62,1.21,47.24,1.76,47.79,2025-02-14 08:33:59.984599
DET01631,VENT0295,PROD0446,4,28.84,1.33,115.36,2.04,116.07,2025-02-14 08:33:59.984599
DET01632,VENT0295,PROD0105,1,27.03,4.89,27.03,1.81,23.95,2025-02-14 08:33:59.984599
DET01633,VENT0296,PROD0313,4,19.42,3.8,77.68,9.16,83.04,2024-09-06 16:53:47.346191
DET01634,VENT0296,PROD0208,1,19.07,0.5,19.07,1.26,19.83,2024-09-06 16:53:47.346191
DET01635,VENT0296,PROD0438,4,29.89,4.3,119.56,10.32,125.58,2024-09-06 16:53:47.346191
DET01636,VENT0297,PROD0401,5,31.29,3.67,156.45,8.6,161.38,2025-02-27 08:05:50.624952
DET01637,VENT0297,PROD0129,4,28.5,0.91,114.0,2.92,116.01,2025-02-27 08:05:50.624952
DET01638,VENT0297,PROD0420,4,26.65,4.1,106.6,8.44,110.94,2025-02-27 08:05:50.624952
DET01639,VENT0297,PROD0172,2,18.68,1.35,37.36,1.7,37.71,2025-02-27 08:05:50.624952
DET01640,VENT0297,PROD0416,4,23.29,3.74,93.16,6.48,95.9,2025-02-27 08:05:50.624952
DET01641,VENT0297,PROD0388,2,19.39,2.9,38.78,4.62,40.5,2025-02-27 08:05:50.624952
DET01642,VENT0297,PROD0162,2,22.21,1.61,44.42,4.14,46.95,2025-02-27 08:05:50.624952
DET01643,VENT0297,PROD0201,3,19.21,0.36,57.63,5.79,63.06,2025-02-27 08:05:50.624952
DET01644,VENT0297,PROD0440,5,24.43,4.87,122.15,6.75,124.03,2025-02-27 08:05:50.624952
DET01645,VENT0297,PROD0437,5,18.29,0.29,91.45,15.7,106.86,2025-02-27 08:05:50.624952
DET01646,VENT0298,PROD0454,3,17.51,3.31,52.53,6.75,55.97,2024-11-02 18:44:41.031563
DET01647,VENT0298,PROD0179,3,15.52,1.59,46.56,7.47,52.44,2024-11-02 18:44:41.031563
DET01648,VENT0298,PROD0149,4,27.42,2.19,109.68,8.36,115.85,2024-11-02 18:44:41.031563
DET01649,VENT0299,PROD0270,4,22.07,4.81,88.28,5.2,88.67,2024-02-08 00:50:05.150081
DET01650,VENT0299,PROD0467,1,15.14,2.29,15.14,2.23,15.08,2024-02-08 00:50:05.150081
DET01651,VENT0299,PROD0494,1,26.67,4.54,26.67,1.33,23.46,2024-02-08 00:50:05.150081
DET01652,VENT0299,PROD0356,2,24.82,2.04,49.64,3.8,51.4,2024-02-08 00:50:05.150081
DET01653,VENT0299,PROD0074,2,15.95,1.71,31.9,2.4,32.59,2024-02-08 00:50:05.150081
DET01654,VENT0299,PROD0337,2,21.45,0.68,42.9,3.9,46.12,2024-02-08 00:50:05.150081
DET01655,VENT0299,PROD0316,3,18.28,4.08,54.84,4.35,55.11,2024-02-08 00:50:05.150081
DET01656,VENT0299,PROD0430,5,13.28,4.49,66.4,15.2,77.11,2024-02-08 00:50:05.150081
DET01657,VENT0299,PROD0030,1,17.93,2.47,17.93,1.52,16.98,2024-02-08 00:50:05.150081
DET01658,VENT0299,PROD0040,3,19.15,1.69,57.45,6.99,62.75,2024-02-08 00:50:05.150081
DET01659,VENT0300,PROD0123,1,28.89,2.25,28.89,2.78,29.42,2024-04-08 14:04:35.069311
DET01660,VENT0301,PROD0478,2,21.0,3.95,42.0,5.12,43.17,2024-10-22 18:15:44.590030
DET01661,VENT0301,PROD0064,2,18.17,2.09,36.34,5.9,40.15,2024-10-22 18:15:44.590030
DET01662,VENT0301,PROD0040,4,19.15,4.77,76.6,9.32,81.15,2024-10-22 18:15:44.590030
DET01663,VENT0301,PROD0422,2,15.57,3.53,31.14,2.02,29.63,2024-10-22 18:15:44.590030
DET01664,VENT0301,PROD0299,4,18.7,0.65,74.8,11.2,85.35,2024-10-22 18:15:44.590030
DET01665,VENT0301,PROD0435,1,28.04,4.01,28.04,0.57,24.6,2024-10-22 18:15:44.590030
DET01666,VENT0301,PROD0013,4,27.22,2.76,108.88,8.4,114.52,2024-10-22 18:15:44.590030
DET01667,VENT0301,PROD0312,3,31.63,4.35,94.89,5.4,95.94,2024-10-22 18:15:44.590030
DET01668,VENT0302,PROD0374,3,23.01,3.87,69.03,6.63,71.79,2025-02-27 10:29:21.532122
DET01669,VENT0302,PROD0151,2,17.05,0.32,34.1,3.3,37.08,2025-02-27 10:29:21.532122
DET01670,VENT0302,PROD0302,3,23.08,2.26,69.24,5.7,72.68,2025-02-27 10:29:21.532122
DET01671,VENT0302,PROD0124,2,19.22,2.41,38.44,6.02,42.05,2025-02-27 10:29:21.532122
DET01672,VENT0302,PROD0244,2,16.53,0.91,33.06,2.0,34.15,2025-02-27 10:29:21.532122
DET01673,VENT0303,PROD0364,1,26.08,4.08,26.08,0.98,22.98,2024-03-27 07:39:44.316356
DET01674,VENT0303,PROD0085,5,22.89,4.03,114.45,3.6,114.02,2024-03-27 07:39:44.316356
DET01675,VENT0303,PROD0339,4,15.4,4.85,61.6,9.96,66.71,2024-03-27 07:39:44.316356
DET01676,VENT0303,PROD0406,4,26.89,0.44,107.56,11.84,118.96,2024-03-27 07:39:44.316356
DET01677,VENT0303,PROD0500,2,16.21,2.99,32.42,3.0,32.43,2024-03-27 07:39:44.316356
DET01678,VENT0303,PROD0225,5,21.01,4.06,105.05,4.3,105.29,2024-03-27 07:39:44.316356
DET01679,VENT0303,PROD0497,2,25.84,0.15,51.68,6.36,57.89,2024-03-27 07:39:44.316356
DET01680,VENT0303,PROD0115,5,14.05,1.36,70.25,12.45,81.34,2024-03-27 07:39:44.316356
DET01681,VENT0303,PROD0429,3,29.73,2.96,89.19,6.54,92.77,2024-03-27 07:39:44.316356
DET01682,VENT0304,PROD0299,2,18.7,0.34,37.4,5.6,42.66,2023-10-18 10:48:41.805401
DET01683,VENT0304,PROD0320,2,18.37,2.96,36.74,3.48,37.26,2023-10-18 10:48:41.805401
DET01684,VENT0304,PROD0211,2,23.51,4.98,47.02,4.16,46.2,2023-10-18 10:48:41.805401
DET01685,VENT0304,PROD0398,5,18.81,3.41,94.05,9.0,99.64,2023-10-18 10:48:41.805401
DET01686,VENT0304,PROD0200,4,18.72,1.29,74.88,5.36,78.95,2023-10-18 10:48:41.805401
DET01687,VENT0305,PROD0023,3,15.88,0.42,47.64,4.77,51.99,2023-09-09 23:13:31.147121
DET01688,VENT0305,PROD0057,5,29.51,2.89,147.55,17.15,161.81,2023-09-09 23:13:31.147121
DET01689,VENT0305,PROD0395,2,16.55,0.44,33.1,6.7,39.36,2023-09-09 23:13:31.147121
DET01690,VENT0305,PROD0457,1,20.75,4.4,20.75,3.13,19.48,2023-09-09 23:13:31.147121
DET01691,VENT0305,PROD0171,3,16.83,1.66,50.49,6.6,55.43,2023-09-09 23:13:31.147121
DET01692,VENT0306,PROD0161,4,14.97,1.73,59.88,8.24,66.39,2023-08-04 02:30:44.949875
DET01693,VENT0307,PROD0355,4,30.15,2.75,120.6,8.36,126.21,2024-06-26 23:41:24.064287
DET01694,VENT0307,PROD0498,4,26.42,0.65,105.68,9.28,114.31,2024-06-26 23:41:24.064287
DET01695,VENT0307,PROD0284,3,21.74,1.5,65.22,4.59,68.31,2024-06-26 23:41:24.064287
DET01696,VENT0307,PROD0139,3,18.49,1.52,55.47,10.35,64.3,2024-06-26 23:41:24.064287
DET01697,VENT0307,PROD0065,5,19.14,0.75,95.7,11.45,106.4,2024-06-26 23:41:24.064287
DET01698,VENT0307,PROD0337,1,21.45,4.47,21.45,1.95,18.93,2024-06-26 23:41:24.064287
DET01699,VENT0307,PROD0118,2,18.56,3.2,37.12,1.34,35.26,2024-06-26 23:41:24.064287
DET01700,VENT0308,PROD0032,2,27.14,2.49,54.28,6.92,58.71,2023-10-22 20:26:33.537669
DET01701,VENT0308,PROD0075,1,20.74,0.51,20.74,1.29,21.52,2023-10-22 20:26:33.537669
DET01702,VENT0308,PROD0082,3,20.72,2.78,62.16,8.16,67.54,2023-10-22 20:26:33.537669
DET01703,VENT0308,PROD0402,1,30.63,1.22,30.63,0.7,30.11,2023-10-22 20:26:33.537669
DET01704,VENT0308,PROD0020,4,29.92,3.57,119.68,5.36,121.47,2023-10-22 20:26:33.537669
DET01705,VENT0309,PROD0356,1,24.82,0.52,24.82,1.9,26.2,2024-02-09 14:54:46.378040
DET01706,VENT0309,PROD0293,3,18.92,3.44,56.76,8.64,61.96,2024-02-09 14:54:46.378040
DET01707,VENT0309,PROD0057,3,29.51,2.47,88.53,10.29,96.35,2024-02-09 14:54:46.378040
DET01708,VENT0309,PROD0008,2,24.63,0.05,49.26,6.96,56.17,2024-02-09 14:54:46.378040
DET01709,VENT0309,PROD0460,5,13.57,1.33,67.85,16.95,83.47,2024-02-09 14:54:46.378040
DET01710,VENT0310,PROD0183,5,27.32,0.7,136.6,3.35,139.25,2024-03-01 01:13:16.329205
DET01711,VENT0310,PROD0458,1,23.33,1.99,23.33,1.21,22.55,2024-03-01 01:13:16.329205
DET01712,VENT0311,PROD0280,1,25.5,4.09,25.5,2.06,23.47,2024-08-29 08:02:07.852630
DET01713,VENT0312,PROD0371,1,15.7,3.43,15.7,1.22,13.49,2023-10-02 18:21:42.514023
DET01714,VENT0313,PROD0380,3,29.02,4.78,87.06,10.35,92.63,2024-12-19 00:08:33.183422
DET01715,VENT0313,PROD0316,4,18.28,0.16,73.12,5.8,78.76,2024-12-19 00:08:33.183422
DET01716,VENT0313,PROD0162,3,22.21,4.78,66.63,6.21,68.06,2024-12-19 00:08:33.183422
DET01717,VENT0313,PROD0385,5,21.06,1.48,105.3,12.15,115.97,2024-12-19 00:08:33.183422
DET01718,VENT0313,PROD0407,2,25.79,4.56,51.58,4.74,51.76,2024-12-19 00:08:33.183422
DET01719,VENT0314,PROD0020,4,29.92,0.27,119.68,5.36,124.77,2024-07-24 22:59:38.621720
DET01720,VENT0314,PROD0299,3,18.7,1.34,56.1,8.4,63.16,2024-07-24 22:59:38.621720
DET01721,VENT0314,PROD0390,5,28.25,3.0,141.25,15.25,153.5,2024-07-24 22:59:38.621720
DET01722,VENT0314,PROD0445,1,18.32,0.19,18.32,3.25,21.38,2024-07-24 22:59:38.621720
DET01723,VENT0314,PROD0046,2,25.91,4.16,51.82,1.82,49.48,2024-07-24 22:59:38.621720
DET01724,VENT0314,PROD0003,3,19.24,0.08,57.72,2.94,60.58,2024-07-24 22:59:38.621720
DET01725,VENT0314,PROD0298,3,16.1,4.03,48.3,6.87,51.14,2024-07-24 22:59:38.621720
DET01726,VENT0314,PROD0340,4,15.95,4.33,63.8,2.32,61.79,2024-07-24 22:59:38.621720
DET01727,VENT0314,PROD0358,4,19.24,3.33,76.96,2.04,75.67,2024-07-24 22:59:38.621720
DET01728,VENT0314,PROD0326,3,13.42,0.48,40.26,10.38,50.16,2024-07-24 22:59:38.621720
DET01729,VENT0315,PROD0293,5,18.92,4.06,94.6,14.4,104.94,2023-06-19 11:30:44.877837
DET01730,VENT0315,PROD0004,5,21.82,3.01,109.1,12.5,118.59,2023-06-19 11:30:44.877837
DET01731,VENT0315,PROD0358,3,19.24,1.32,57.72,1.53,57.93,2023-06-19 11:30:44.877837
DET01732,VENT0315,PROD0278,1,25.28,2.61,25.28,2.64,25.31,2023-06-19 11:30:44.877837
DET01733,VENT0315,PROD0395,1,16.55,3.96,16.55,3.35,15.94,2023-06-19 11:30:44.877837
DET01734,VENT0315,PROD0486,4,17.47,4.6,69.88,3.08,68.36,2023-06-19 11:30:44.877837
DET01735,VENT0315,PROD0366,1,18.8,0.27,18.8,1.62,20.15,2023-06-19 11:30:44.877837
DET01736,VENT0315,PROD0427,3,17.97,4.76,53.91,6.12,55.27,2023-06-19 11:30:44.877837
DET01737,VENT0315,PROD0313,5,19.42,1.08,97.1,11.45,107.47,2023-06-19 11:30:44.877837
DET01738,VENT0316,PROD0108,1,21.83,2.24,21.83,2.77,22.36,2023-07-31 16:45:31.537982
DET01739,VENT0316,PROD0056,1,24.93,1.27,24.93,2.84,26.5,2023-07-31 16:45:31.537982
DET01740,VENT0316,PROD0421,2,16.95,1.13,33.9,3.44,36.21,2023-07-31 16:45:31.537982
DET01741,VENT0316,PROD0127,2,18.03,4.91,36.06,1.24,32.39,2023-07-31 16:45:31.537982
DET01742,VENT0316,PROD0217,2,25.83,2.64,51.66,4.92,53.94,2023-07-31 16:45:31.537982
DET01743,VENT0316,PROD0002,5,19.96,3.36,99.8,5.75,102.19,2023-07-31 16:45:31.537982
DET01744,VENT0316,PROD0131,4,13.07,1.43,52.28,3.88,54.73,2023-07-31 16:45:31.537982
DET01745,VENT0316,PROD0444,1,21.22,4.7,21.22,2.82,19.34,2023-07-31 16:45:31.537982
DET01746,VENT0317,PROD0422,1,15.57,2.56,15.57,1.01,14.02,2024-08-10 17:38:18.690704
DET01747,VENT0317,PROD0116,3,27.81,4.86,83.43,7.53,86.1,2024-08-10 17:38:18.690704
DET01748,VENT0318,PROD0240,1,17.52,3.56,17.52,3.1,17.06,2023-09-25 04:26:25.560055
DET01749,VENT0318,PROD0266,5,25.3,2.62,126.5,11.95,135.83,2023-09-25 04:26:25.560055
DET01750,VENT0318,PROD0424,2,20.12,4.55,40.24,5.82,41.51,2023-09-25 04:26:25.560055
DET01751,VENT0318,PROD0026,3,23.72,1.8,71.16,4.2,73.56,2023-09-25 04:26:25.560055
DET01752,VENT0318,PROD0066,3,17.31,3.0,51.93,10.14,59.07,2023-09-25 04:26:25.560055
DET01753,VENT0318,PROD0372,2,22.98,1.51,45.96,4.54,48.99,2023-09-25 04:26:25.560055
DET01754,VENT0318,PROD0087,4,17.03,0.78,68.12,5.72,73.06,2023-09-25 04:26:25.560055
DET01755,VENT0318,PROD0338,5,23.64,4.54,118.2,10.45,124.11,2023-09-25 04:26:25.560055
DET01756,VENT0319,PROD0408,2,17.41,2.77,34.82,4.72,36.77,2024-05-17 16:54:35.412687
DET01757,VENT0319,PROD0421,4,16.95,4.63,67.8,6.88,70.05,2024-05-17 16:54:35.412687
DET01758,VENT0319,PROD0140,3,24.78,2.66,74.34,9.33,81.01,2024-05-17 16:54:35.412687
DET01759,VENT0319,PROD0129,4,28.5,4.94,114.0,2.92,111.98,2024-05-17 16:54:35.412687
DET01760,VENT0319,PROD0455,2,23.27,3.75,46.54,5.2,47.99,2024-05-17 16:54:35.412687
DET01761,VENT0319,PROD0044,4,20.32,0.54,81.28,9.0,89.74,2024-05-17 16:54:35.412687
DET01762,VENT0319,PROD0126,4,30.39,3.05,121.56,5.08,123.59,2024-05-17 16:54:35.412687
DET01763,VENT0319,PROD0326,1,13.42,0.58,13.42,3.46,16.3,2024-05-17 16:54:35.412687
DET01764,VENT0319,PROD0212,1,17.92,2.17,17.92,3.0,18.75,2024-05-17 16:54:35.412687
DET01765,VENT0320,PROD0147,1,24.31,4.78,24.31,2.42,21.95,2024-03-19 05:16:48.340890
DET01766,VENT0320,PROD0405,3,17.16,4.97,51.48,5.58,52.09,2024-03-19 05:16:48.340890
DET01767,VENT0320,PROD0180,1,13.86,4.89,13.86,1.54,10.51,2024-03-19 05:16:48.340890
DET01768,VENT0320,PROD0098,3,26.81,3.13,80.43,8.49,85.79,2024-03-19 05:16:48.340890
DET01769,VENT0320,PROD0132,4,20.68,3.55,82.72,9.6,88.77,2024-03-19 05:16:48.340890
DET01770,VENT0321,PROD0097,4,16.37,1.5,65.48,8.24,72.22,2024-04-01 04:20:35.871088
DET01771,VENT0321,PROD0249,4,13.04,1.67,52.16,11.24,61.73,2024-04-01 04:20:35.871088
DET01772,VENT0321,PROD0203,5,27.35,1.29,136.75,6.35,141.81,2024-04-01 04:20:35.871088
DET01773,VENT0321,PROD0244,1,16.53,3.76,16.53,1.0,13.77,2024-04-01 04:20:35.871088
DET01774,VENT0321,PROD0281,2,19.15,4.16,38.3,3.02,37.16,2024-04-01 04:20:35.871088
DET01775,VENT0321,PROD0342,5,19.09,1.32,95.45,5.1,99.23,2024-04-01 04:20:35.871088
DET01776,VENT0321,PROD0373,3,11.85,1.14,35.55,4.65,39.06,2024-04-01 04:20:35.871088
DET01777,VENT0321,PROD0383,4,21.16,4.08,84.64,6.64,87.2,2024-04-01 04:20:35.871088
DET01778,VENT0321,PROD0108,4,21.83,2.08,87.32,11.08,96.32,2024-04-01 04:20:35.871088
DET01779,VENT0322,PROD0219,1,13.25,2.37,13.25,2.21,13.09,2024-01-12 13:42:09.923375
DET01780,VENT0322,PROD0366,5,18.8,2.4,94.0,8.1,99.7,2024-01-12 13:42:09.923375
DET01781,VENT0322,PROD0099,4,20.43,1.92,81.72,7.44,87.24,2024-01-12 13:42:09.923375
DET01782,VENT0322,PROD0275,5,24.41,2.11,122.05,13.1,133.04,2024-01-12 13:42:09.923375
DET01783,VENT0322,PROD0192,1,30.74,2.73,30.74,3.43,31.44,2024-01-12 13:42:09.923375
DET01784,VENT0322,PROD0409,5,23.59,3.59,117.95,12.5,126.86,2024-01-12 13:42:09.923375
DET01785,VENT0322,PROD0236,3,15.78,1.98,47.34,6.51,51.87,2024-01-12 13:42:09.923375
DET01786,VENT0322,PROD0287,1,25.63,2.16,25.63,3.13,26.6,2024-01-12 13:42:09.923375
DET01787,VENT0322,PROD0085,4,22.89,3.64,91.56,2.88,90.8,2024-01-12 13:42:09.923375
DET01788,VENT0322,PROD0360,1,18.05,1.68,18.05,1.79,18.16,2024-01-12 13:42:09.923375
DET01789,VENT0323,PROD0479,1,25.84,2.53,25.84,0.99,24.3,2023-12-05 07:18:48.656883
DET01790,VENT0323,PROD0358,5,19.24,2.44,96.2,2.55,96.31,2023-12-05 07:18:48.656883
DET01791,VENT0323,PROD0435,3,28.04,2.65,84.12,1.71,83.18,2023-12-05 07:18:48.656883
DET01792,VENT0323,PROD0071,4,16.51,4.47,66.04,10.72,72.29,2023-12-05 07:18:48.656883
DET01793,VENT0323,PROD0040,3,19.15,3.58,57.45,6.99,60.86,2023-12-05 07:18:48.656883
DET01794,VENT0323,PROD0095,2,15.8,0.91,31.6,3.86,34.55,2023-12-05 07:18:48.656883
DET01795,VENT0323,PROD0063,3,16.6,1.16,49.8,7.83,56.47,2023-12-05 07:18:48.656883
DET01796,VENT0323,PROD0445,1,18.32,0.33,18.32,3.25,21.24,2023-12-05 07:18:48.656883
DET01797,VENT0323,PROD0074,1,15.95,0.82,15.95,1.2,16.33,2023-12-05 07:18:48.656883
DET01798,VENT0323,PROD0391,5,21.02,4.25,105.1,16.05,116.9,2023-12-05 07:18:48.656883
DET01799,VENT0324,PROD0430,4,13.28,4.56,53.12,12.16,60.72,2024-02-22 17:10:07.886813
DET01800,VENT0324,PROD0018,4,15.49,1.08,61.96,11.64,72.52,2024-02-22 17:10:07.886813
DET01801,VENT0324,PROD0119,5,20.57,2.69,102.85,9.35,109.51,2024-02-22 17:10:07.886813
DET01802,VENT0324,PROD0245,1,17.35,3.71,17.35,1.7,15.34,2024-02-22 17:10:07.886813
DET01803,VENT0324,PROD0310,3,16.68,3.68,50.04,8.79,55.15,2024-02-22 17:10:07.886813
DET01804,VENT0324,PROD0415,4,24.13,4.31,96.52,13.0,105.21,2024-02-22 17:10:07.886813
DET01805,VENT0324,PROD0150,5,18.75,2.49,93.75,13.35,104.61,2024-02-22 17:10:07.886813
DET01806,VENT0324,PROD0325,2,20.8,1.17,41.6,6.48,46.91,2024-02-22 17:10:07.886813
DET01807,VENT0325,PROD0231,5,21.13,4.49,105.65,17.0,118.16,2024-06-27 17:32:08.397706
DET01808,VENT0326,PROD0327,2,29.83,4.78,59.66,6.56,61.44,2023-07-01 07:50:16.073147
DET01809,VENT0326,PROD0393,3,14.82,0.26,44.46,1.65,45.85,2023-07-01 07:50:16.073147
DET01810,VENT0326,PROD0437,4,18.29,4.14,73.16,12.56,81.58,2023-07-01 07:50:16.073147
DET01811,VENT0326,PROD0426,2,21.98,4.97,43.96,3.62,42.61,2023-07-01 07:50:16.073147
DET01812,VENT0327,PROD0473,2,29.37,0.65,58.74,1.72,59.81,2025-02-08 23:33:07.722986
DET01813,VENT0328,PROD0311,2,31.72,3.37,63.44,2.72,62.79,2024-07-08 15:02:57.553951
DET01814,VENT0329,PROD0027,5,22.97,2.12,114.85,15.05,127.78,2024-10-30 22:46:43.368868
DET01815,VENT0329,PROD0266,3,25.3,3.94,75.9,7.17,79.13,2024-10-30 22:46:43.368868
DET01816,VENT0329,PROD0470,5,22.05,1.72,110.25,3.25,111.78,2024-10-30 22:46:43.368868
DET01817,VENT0329,PROD0223,5,15.97,4.71,79.85,13.15,88.29,2024-10-30 22:46:43.368868
DET01818,VENT0329,PROD0112,3,15.39,3.36,46.17,5.94,48.75,2024-10-30 22:46:43.368868
DET01819,VENT0329,PROD0337,5,21.45,2.74,107.25,9.75,114.26,2024-10-30 22:46:43.368868
DET01820,VENT0329,PROD0398,2,18.81,3.84,37.62,3.6,37.38,2024-10-30 22:46:43.368868
DET01821,VENT0330,PROD0342,4,19.09,1.08,76.36,4.08,79.36,2024-07-26 10:01:33.314867
DET01822,VENT0330,PROD0432,5,14.93,2.99,74.65,4.25,75.91,2024-07-26 10:01:33.314867
DET01823,VENT0330,PROD0302,3,23.08,4.86,69.24,5.7,70.08,2024-07-26 10:01:33.314867
DET01824,VENT0330,PROD0186,5,22.53,4.2,112.65,14.5,122.95,2024-07-26 10:01:33.314867
DET01825,VENT0330,PROD0093,5,24.93,4.7,124.65,5.55,125.5,2024-07-26 10:01:33.314867
DET01826,VENT0330,PROD0373,3,11.85,3.76,35.55,4.65,36.44,2024-07-26 10:01:33.314867
